Review;words
"pareciera que no tienen distribución ds mesas para meseros, estuvimos ahí alrededor de 15 minutos en la mesa y nadie atendió,  todos pasaban (meseros) otros platicaban, pero nadie se acercaba, decidimos retirarnos a otro restaurante y optar por no recomendarlo,  personal tenían, y de sobra...porque había varios meseros platicando entre ellos

el ambiente parecía como si estuvieras en una boda o XV años de pueblo donde había niños llorando, gente que no atendían, otros enfiestados, los tíos ebrios y gente llegando a última horaMás";['parecer', 'tener', 'distribución', 'ds', 'mesa', 'mesero', 'ahí', 'alrededor', 'quince', 'minuto', 'mesa', 'nadie', 'atender', 'pasar', 'mesero', 'platicar', 'nadie', 'acercar', 'decidir', 'retirar', 'restaurante', 'optar', 'recomendar', 'personal', 'tener', 'sobra', 'haber', 'varios', 'mesero', 'platicar', 'ambiente', 'parecer', 'si', 'boda', 'xv', 'año', 'pueblo', 'haber', 'niño', 'llorar', 'gente', 'atender', 'enfiestado', 'tío', 'ebrio', 'gente', 'llegar', 'último', 'horamás']
Si bien es un sitio obligado, la desorganización del lugar y la poca educación de la gente hacen la visita desagradable.;['si', 'bien', 'ser', 'sitio', 'obligado', 'desorganización', 'lugar', 'educación', 'gente', 'hacer', 'visita', 'desagradable']
"Esta es nuestra tercera estancia como miembros del Residence Club.
Aquí está un breve resumen de nuestras últimas dos semanas experiencias.
Primero, el personal mexicano es absolutamente fabuloso. Así que son suites y el océano al terreno, piscinas y jardines. Todo está hecho en una primera forma. Hay bastantes restaurantes en el campus si no quieres salir. La limpieza es excelente. ;
Esa es la buena noticia; aquí está el resto. En mi opinión la gestión Luxxe está interesado en dos cosas: encontrar una era de paso a una ( $$$) paquete de vacaciones más alto mediante tácticas agresivas de ventas y cumplimiento de su extenso programa de edificio a expensas de confort actual. Buscando el edificio torre de III hacia el complejo tenemos el martillo constante va con la remodelación Riviera Maya. a la derecha está la construcción continua de la nueva Luxxe IV con su gran estruendo constante. debajo de nosotros es un desfile interminable de camiones y excavadoras de basura trabajando en un nuevo campo de golf y las modificaciones de la vía fluvial existente. Y si esto no es suficiente, se añaden al constante martilleo de la planta directamente debajo de nosotros donde algún tipo de construcción es también. Creemos que piso será comercial, no residenciales. A pesar de eso, nos pareció que el edificio entero debe haber sido completado antes de dar ocupación a los huéspedes del complejo residencial, y no al revés a fin de maximizar el retorno al inversor. Todo esto desde las 8 am hasta las 6-7 pm seis días a la semana.

Tras los equipos de construcción retirarse para la noche, el nuevo centro de entretenimiento al aire libre del Santuario comienza con la música mantenerte despierto hasta medianoche. Una queja de gestión se traducirá en una cesta de frutas y una segunda queja aportará una botella de vino ... nada más!

Me gustaría que habíamos conocido todo esto antes de reservar, ya que sin duda no habría gastado esa cantidad de dinero y tiempo para una experiencia decepcionante de vacaciones.";['ser', 'tercero', 'estancia', 'miembro', 'residence', 'club', 'aquí', 'breve', 'resumen', 'último', 'dos', 'semana', 'experiencia', 'primero', 'personal', 'mexicano', 'ser', 'absolutamente', 'fabuloso', 'así', 'ser', 'suite', 'océano', 'terreno', 'piscina', 'jardín', 'hecho', 'primero', 'forma', 'haber', 'bastante', 'restaurante', 'campus', 'si', 'querer', 'salir', 'limpieza', 'ser', 'excelente', 'ser', 'buen', 'noticia', 'aquí', 'resto', 'opinión', 'gestión', 'luxxe', 'interesado', 'dos', 'cosa', 'encontrar', 'paso', 'paquete', 'vacaciones', 'alto', 'mediante', 'táctica', 'agresivo', 'venta', 'cumplimiento', 'extenso', 'programa', 'edificio', 'expensas', 'confort', 'actual', 'buscar', 'edificio', 'torre', 'iii', 'hacia', 'complejo', 'tener', 'martillo', 'constante', 'ir', 'remodelación', 'riviera', 'maya', 'derecha', 'construcción', 'continuo', 'nuevo', 'luxxe', 'iv', 'gran', 'estruendo', 'constante', 'debajo', 'ser', 'desfile', 'interminable', 'camión', 'excavadora', 'basura', 'trabajar', 'nuevo', 'campo', 'golf', 'modificación', 'vía', 'fluvial', 'existente', 'si', 'ser', 'suficiente', 'añadir', 'constante', 'martilleo', 'planta', 'directamente', 'debajo', 'alguno', 'tipo', 'construcción', 'ser', 'creer', 'piso', 'ser', 'comercial', 'residencial', 'pesar', 'parecer', 'edificio', 'entero', 'deber', 'haber', 'ser', 'completar', 'dar', 'ocupación', 'huésped', 'complejo', 'residencial', 'revés', 'fin', 'maximizar', 'retorno', 'inversor', 'ocho', 'em', 'seis', 'siete', 'pm', 'seis', 'día', 'semana', 'tras', 'equipo', 'construcción', 'retirar', 'noche', 'nuevo', 'centro', 'entretenimiento', 'aire', 'libre', 'santuario', 'comenzar', 'música', 'mantenertar', 'despierto', 'medianoche', 'queja', 'gestión', 'traducir', 'cesta', 'fruta', 'segundo', 'queja', 'aportar', 'botella', 'vino', 'gustar', 'haber', 'conocer', 'reservar', 'duda', 'haber', 'gastar', 'cantidad', 'dinero', 'tiempo', 'experiencia', 'decepcionante', 'vacaciones']
Mientras subes por el metro cable, puedes ver todo el Norte de Medellín, los barrios, su diversidad colorida y si tu grupo es pequeño, puedes incluso conocer personas nuevas dentro del vagón;['mientras', 'saber', 'metro', 'cable', 'poder', 'ver', 'norte', 'medellín', 'barrio', 'diversidad', 'colorido', 'si', 'grupo', 'ser', 'pequeño', 'poder', 'incluso', 'conocer', 'persona', 'nuevo', 'dentro', 'vagón']
Esta no es nuestra primera vez en este restaurante, pero estaban aquí en marzo y no era tan bueno como la última vez. Tenía costillas y no muy buena, mi marido tenía pescado y era buena, el servicio es lento, simplemente bien;['ser', 'primero', 'vez', 'restaurante', 'aquí', 'marzo', 'ser', 'buen', 'último', 'vez', 'tener', 'costilla', 'buen', 'marido', 'tener', 'pescado', 'ser', 'buen', 'servicio', 'ser', 'lento', 'simplemente', 'bien']
Algunos muy buenos vendedores aquí pero tienes que mirar cuidadosamente. algo para todo el mundo, literalmente. Si estás exigentes hay algunos excelentes vendedores, especialmente con telas. Hay un montón de grandes hallazgos de Puebla y Oaxaca también vecina. Menos cosas de India y China que en los mercados locales de fin de semana. Este es un lugar ideal para llevar a casa cosas desde Puebla, cosas divertidas, tonto cosas , precioso hecha a mano cosas. algo para todo el mundo, realmente.;['alguno', 'buen', 'vendedor', 'aquí', 'tener', 'mirar', 'cuidadosamente', 'mundo', 'literalmente', 'si', 'exigente', 'haber', 'alguno', 'excelente', 'vendedor', 'especialmente', 'tela', 'haber', 'montón', 'grande', 'hallazgo', 'puebla', 'oaxaca', 'vecino', 'menos', 'cosa', 'india', 'china', 'mercado', 'local', 'fin', 'semana', 'ser', 'lugar', 'ideal', 'llevar', 'casa', 'cosa', 'puebla', 'cosa', 'divertido', 'tonto', 'cosa', 'precioso', 'hecho', 'mano', 'cosa', 'mundo', 'realmente']
Realmente nos gustó el ambiente! Muy atractivo! Todos ordenados de camarones y la mitad de nosotros conseguimos más preparado. Tengo que decir que fuimos en temporada baja, así que sólo había 1 Otro grupo en el gran restaurante y quizás durante la temporada alta hay más atención en el servicio. Nos pueden dar otra oportunidad el próximo año.;['realmente', 'gustar', 'ambiente', 'atractivo', 'ordenado', 'camarón', 'mitad', 'conseguir', 'preparado', 'tener', 'decir', 'ir', 'temporada', 'bajo', 'así', 'sólo', 'haber', 'grupo', 'gran', 'restaurante', 'quizás', 'temporada', 'alto', 'haber', 'atención', 'servicio', 'poder', 'dar', 'oportunidad', 'próximo', 'año']
Nos dieron el audio guías y conseguimos una buena historia (principalmente militares) de la ciudad. Es muy caliente en el sol y no hay bancos suficientes y tonos para refrescarse. No hay servicios. Habiendo dicho eso, tienes una vista muy buena de la ciudad y ver la mayor fortaleza española en América Latina.;['dar', 'audio', 'guía', 'conseguir', 'buen', 'historia', 'principalmente', 'militar', 'ciudad', 'ser', 'caliente', 'sol', 'haber', 'banco', 'suficiente', 'tono', 'refrescar', 'haber', 'servicio', 'haber', 'decir', 'tener', 'vista', 'buen', 'ciudad', 'ver', 'mayor', 'fortaleza', 'español', 'américa', 'latina']
Muy buen hotel. Excelente centro de eventos. Habitaciones lindas y cómodas. El bar y la piscina infinito simplemente maravillosa. Excelente atención del perdonal. Me sentí grato y bien atendido. Espero volver alguna vez nuevamente.;['buen', 'hotel', 'excelente', 'centro', 'evento', 'habitaciones', 'lindo', 'cómodo', 'bar', 'piscina', 'infinito', 'simplemente', 'maravilloso', 'excelente', 'atención', 'perdonal', 'sentir', 'grato', 'bien', 'atender', 'esperar', 'volver', 'alguno', 'vez', 'nuevamente']
Los meseros del restaurante hostigan mucho con su actitud, son groseros y algunos parecen policias revisando que cenabamos, las bebidas no eran calientes, siempre las servian frias. Muy costoso para tan poca calidad;['mesero', 'restaurante', 'hostigar', 'actitud', 'ser', 'grosero', 'alguno', 'parecer', 'policia', 'revisar', 'cenar', 'bebida', 'ser', 'caliente', 'siempre', 'servir', 'fria', 'costoso', 'calidad']
Considero que todo en este mercado está reservado para el turista, es decir que la experiencia de consumir donde los locales puede ser un poco diferente. La arquitectura del lugar es excepcional, no hay demasiada gente y fácil acceso, pero los precios de la comida pueden llegar a ser altos para los estándares de los mercados mexicanos. Preferiría comer en un restaurante a las fondas del mercado, pues se ven un poco sucias y los precios comparados con restaurantes no son tan diferentes.;['considerar', 'mercado', 'reservado', 'turista', 'ser', 'decir', 'experiencia', 'consumir', 'local', 'poder', 'ser', 'diferente', 'arquitectura', 'lugar', 'ser', 'excepcional', 'haber', 'demasiado', 'gente', 'fácil', 'acceso', 'precio', 'comida', 'poder', 'llegar', 'ser', 'alto', 'estándar', 'mercado', 'mexicano', 'preferir', 'comer', 'restaurante', 'fonda', 'mercado', 'pues', 'ver', 'sucio', 'precio', 'comparado', 'restaurante', 'ser', 'diferente', 's']
La visita al Castillo es una parada necesaria cuando viajas a Cartagena! Hay mucha historia dentro del lugar, y el recorrido realmente vale la pena! Además, la vista desde lo alto del Castillo es bellísima, Cartagena se ve imponente. Recomiendo visitarlo! Hay horarios en los que se transmiten videos de la temática. Se puede hacer el paseo solo o incorporarse a un grupo para visita guiada.;['visita', 'castillo', 'ser', 'parada', 'necesario', 'viajar', 'cartagena', 'haber', 'historia', 'dentro', 'lugar', 'recorrido', 'realmente', 'valer', 'pena', 'además', 'vista', 'alto', 'castillo', 'ser', 'bellísimo', 'cartagena', 'ver', 'imponente', 'recomer', 'visitar', 'haber', 'horario', 'transmitir', 'video', 'temática', 'poder', 'hacer', 'paseo', 'solo', 'incorporar', 'grupo', 'visita', 'guiado']
"El llegar es una hacienda hermosa, la sopa de lima muy sabrosa los postres toda la comida rica al terminar puedes dar un paseo por la Hacienda y recorrer tan hermoso lugar su capilla los salones,

Precios accesibles,";['llegar', 'ser', 'hacienda', 'hermoso', 'sopa', 'lima', 'sabroso', 'postre', 'comida', 'rico', 'terminar', 'poder', 'dar', 'paseo', 'hacienda', 'recorrer', 'hermoso', 'lugar', 'capilla', 'salón', 'precios', 'accesible']
A mí en lo personal me encanta! Siempre súper serviciales y los desayunos excelentes! Los waffles son suculentos. Cuentan con muy buen café!;['personal', 'encantar', 'siempre', 'súper', 'servicial', 'desayuno', 'excelente', 'waffle', 'ser', 'suculento', 'contar', 'buen', 'café']
Nos alojamos aquí por 10 días y el servicio del personal era increíble. Todo el mundo es muy servicial y amable. Y nos ayudaron con todo lo que necesitábamos. Las habitaciones son básicas en decoración, pero las camas son muy cómodas.;['alojar', 'aquí', 'diez', 'día', 'servicio', 'personal', 'ser', 'increíble', 'mundo', 'ser', 'servicial', 'amable', 'ayudar', 'necesitar', 'habitación', 'ser', 'básico', 'decoración', 'cama', 'ser', 'cómodo']
Comida excelente, servicio espectacular!!! Totalmente recomendable!. Volveremos pronto!! Gracias!!!!;['comida', 'excelente', 'servicio', 'espectacular', 'totalmente', 'recomendable', 'volver', 'pronto', 'gracias']
Grupo de 10 comimos aquí para celebrar un cumpleaños y no nos decepcionó. Buena comida, servicio, precios razonables y porciones grandes. Las costillas estaban bien, pero quédate con las fajitas y ser feliz!;['grupo', 'diez', 'comer', 'aquí', 'celebrar', 'cumpleaños', 'decepcionar', 'buen', 'comida', 'servicio', 'precio', 'razonable', 'porción', 'grande', 'costilla', 'bien', 'quédar', 'fajita', 'ser', 'feliz']
"Este lugar es 107 años de antigüedad, así como lo es todo. No está limpio, no hay agua caliente, personal maleducado. Trate de encontrar otra opción. Lo único que tiene que hacer es su ubicación. Pero si van a competir en el nuevo mundo de turismo mejorada que necesitan conseguir una renovación y algunas habilidades de servicio al cliente. uf. Por suerte nos alojamos allí nuestra última noche en La Habana, así que podíamos esperar para tomar una ducha en Miami. Todos nuestros otros alojamientos cubanos, lujo pero agradable y dentro de las expectativas uno tiene de la ""experiencia cubana"".  Este lugar no está a la altura.";['lugar', 'ser', 'ciento siete', 'año', 'antigüedad', 'así', 'ser', 'limpio', 'haber', 'agua', 'caliente', 'personal', 'maleducado', 'tratar', 'encontrar', 'opción', 'único', 'tener', 'hacer', 'ser', 'ubicación', 'si', 'ir', 'competir', 'nuevo', 'mundo', 'turismo', 'mejorado', 'necesitar', 'conseguir', 'renovación', 'alguno', 'habilidad', 'servicio', 'cliente', 'suerte', 'alojar', 'allí', 'último', 'noche', 'habana', 'así', 'poder', 'esperar', 'tomar', 'ducha', 'miami', 'alojamiento', 'cubano', 'lujo', 'agradable', 'dentro', 'expectativa', 'tener', 'experiencia', 'cubano', 'lugar', 'altura']
"Buena opción para comer un corte de carne.
Yo fui con compañeros de trabajo y en esta ocasión les fallaron 2 cosas: el servicio es muy lento y ya no tenían un corte que pedí (esto último me parece inaceptable), pero fuera de eso el...Más";['buen', 'opción', 'comer', 'corte', 'carne', 'ir', 'compañero', 'trabajo', 'ocasión', 'fallar', 'dos', 'cosa', 'servicio', 'ser', 'lento', 'tener', 'corte', 'pedir', 'último', 'parecer', 'inaceptable']
Hay muchas opciones mejores que este hotel al mismo precio/ubicación. Hotel y habitación anticuados, incluidos los muebles. El baño está muy por debajo del estándar, espejo manchado, WC y bañera muy viejos, todo está muy anticuado. Las instalaciones son limitadas, el servicio, incluida la comunicación en la recepción y la voluntad de ayudar, está por debajo de la media.;['haber', 'opción', 'mejor', 'hotel', 'mismo', 'precio', 'ubicación', 'hotel', 'habitación', 'anticuado', 'incluido', 'mueble', 'baño', 'debajo', 'estándar', 'espejo', 'manchado', 'wc', 'bañera', 'viejo', 'anticuado', 'instalación', 'ser', 'limitar', 'servicio', 'incluido', 'comunicación', 'recepción', 'voluntad', 'ayudar', 'debajo', 'media']
Nos detuvimos aquí en un tour que patronato propio una aventura. El callejón tiene todo tipo de obras de arte con mi loco favorito era la bañera del pequeño príncipe. Por desgracia, tienes que pagar una propina a la gente para mostrar una breve excursión por el callejón, cuando así nuestro guía nos dieron muy grosero que no pagar más o comprar uno de sus cd's. Bueno mala suerte.;['detener', 'aquí', 'tour', 'patronato', 'propio', 'aventura', 'callejón', 'tener', 'tipo', 'obra', 'arte', 'loco', 'favorito', 'ser', 'bañera', 'pequeño', 'príncipe', 'desgracia', 'tener', 'pagar', 'propina', 'gente', 'mostrar', 'breve', 'excursión', 'callejón', 'así', 'guía', 'dar', 'grosero', 'pagar', 'comprar', 'cd', 's', 'bueno', 'malo', 'suerte']
En mi opinión es sucio, no hay nada que ver, el olor insoportable en días de calor. Pueden arreglar mucho concientizando a la gente de no tirar basura y menos al mar... Lo único que se rescata es que puedes tomar fotos increíbles al atardecer;['opinión', 'ser', 'sucio', 'haber', 'ver', 'olor', 'insoportable', 'día', 'calor', 'poder', 'arreglar', 'concientizar', 'gente', 'tirar', 'basura', 'menos', 'mar', 'único', 'rescatar', 'ser', 'poder', 'tomar', 'foto', 'increíble', 'atardecer']
Nos alojamos aquí tres noches. Este es un moderno hotel a unos 8 km del casco antiguo de La Habana. Las habitaciones eran muy bonitas, pero algunas de las luces de la habitación no funcionaban y no podíamos conseguir que nadie haga una llamada de servicio. El hotel tenía un buffet de desayuno maravilloso, que me recordaron a los buffets en muchos hoteles en grandes ciudades europeas. Las opciones de comida eran muy buenas y eran demasiado numerosos para mencionar. Esta es una buena opción para alguien que no importa que no está en el centro de la ciudad de La Habana.;['alojar', 'aquí', 'tres', 'noche', 'ser', 'moderno', 'hotel', 'ocho', 'km', 'casco', 'antiguo', 'habana', 'habitación', 'ser', 'bonito', 'alguno', 'luz', 'habitación', 'funcionar', 'poder', 'conseguir', 'nadie', 'hacer', 'llamada', 'servicio', 'hotel', 'tener', 'buffet', 'desayuno', 'maravilloso', 'recordar', 'buffet', 'hotel', 'grande', 'ciudad', 'europeo', 'opción', 'comida', 'ser', 'buen', 'ser', 'demasiado', 'numeroso', 'mencionar', 'ser', 'buen', 'opción', 'alguien', 'importar', 'centro', 'ciudad', 'haban']
"Nuestra habitación tenía sábanas con agujeros y quemaduras de cigarrillos. La conexión a internet es decían que ""inestable"" por la noche. Reservamos una habitación con cama de matrimonio y todas nos daban era camas dobles - esto es, a menos que nos llegó con más dinero en la recepción. Ya no Denos una factura. Tenemos que pedirle a alguien más para que.  Me robaron en el aeropuerto y el hotel me dijeron que no tienen internet, necesitaban más dinero y llamar Expedia para el recibo. Ten cuidado con estos chicos. estancia en otro sitio!";['habitación', 'tener', 'sábana', 'agujero', 'quemadura', 'cigarrillo', 'conexión', 'internet', 'ser', 'decir', 'inestable', 'noche', 'reservar', 'habitación', 'cama', 'matrimonio', 'dar', 'ser', 'cama', 'doble', 'menos', 'llegar', 'dinero', 'recepción', 'der', 'factura', 'tener', 'pedir', 'alguien', 'robar', 'aeropuerto', 'hotel', 'decir', 'tener', 'internet', 'necesitar', 'dinero', 'llamar', 'expedia', 'recibo', 'tener', 'cuidado', 'chico', 'estancia', 'sitio']
El complejo era precioso de nuestra habitación era genial. Llegamos un poco cansados de la comida buffet. El servicio era excelente. Nos sentimos bastante aislado en el complejo. Fuimos a Puerto Vallarta un día, todas las tiendas/vendedores parecía vender las mismas cosas. Este fue nuestro primer viaje a México... no estoy seguro de lo que me esperaba, pero no esperaba que Puerto Vallarta parecía tan viejo y corriendo. Sin duda nos cansamos de los vendedores en la playa en el resort.;['complejo', 'ser', 'precioso', 'habitación', 'ser', 'genial', 'llegar', 'cansado', 'comida', 'buffet', 'servicio', 'ser', 'excelente', 'sentir', 'bastante', 'aislado', 'complejo', 'ir', 'puerto', 'vallarta', 'día', 'tienda', 'vendedor', 'parecer', 'vender', 'mismo', 'cosa', 'ser', 'primero', 'viaje', 'méxico', 'seguro', 'esperar', 'esperar', 'puerto', 'vallarta', 'parecer', 'viejo', 'correr', 'duda', 'cansar', 'vendedor', 'playa', 'resort']
Tengo mis acciones de Intercontinental hotels, este es de lejos la más anticuado. alcachofa débil., moda alfombra,. y maloliente aire acondicionado, un mini bar que no totalmente abierto. El portero r amable pero la recepción necesita realmente muestran una apreciación ( soy miembro elite Platinum ... ) no bienvenidos , no chocolate , no bienvenidos en todo como que he visto en otros hoteles ... no hay muchas opciones en la zona. Creo que intentaré otro sitio donde la próxima vez;['tener', 'acción', 'intercontinental', 'hotels', 'ser', 'lejos', 'anticuado', 'alcachofa', 'débil', 'moda', 'alfombra', 'maloliente', 'aire', 'acondicionado', 'mini', 'bar', 'totalmente', 'abierto', 'portero', 'r', 'amable', 'recepción', 'necesitar', 'realmente', 'mostrar', 'apreciación', 'ser', 'miembro', 'elite', 'platinum', 'bienvenido', 'chocolate', 'bienvenido', 'haber', 'ver', 'hotel', 'haber', 'opción', 'zona', 'creer', 'intentar', 'sitio', 'próximo', 'vez']
"Que experincia tan afradable. Servicio al cliente fenomenal.
La comida muy sensacional para festejar";['experinciar', 'afradable', 'servicio', 'cliente', 'fenomenal', 'comida', 'sensacional', 'festejar']
Consejos de Tyhe aquí es la misma que para cualquier otro mercado turístico que venden recuerdos alrededor del mundo: mira pero no comprar. El motivo es simple: los precios son 2 o incluso 3 veces mayor que en las mismas tiendas en callejones menos pobladas a la vuelta de la esquina. Así que, te sugiero que ver aquí el tipo de recuerdos que wanan comprar pero luego tienes que buscar tiendas en los mercados cercanos que no están a lo largo de las vías del tren típicos de turismo de la ciudad. Sólo hay que preguntar residentes y te dirán que Haw para llegar a la cerca de marcado que se abre varios días a la semana más allá de la avenida 5 de mayo, donde te csan encontrar el mismo 70% menos.;['consejo', 'tyhe', 'aquí', 'ser', 'mismo', 'cualquiera', 'mercado', 'turístico', 'vender', 'recuerdo', 'alrededor', 'mundo', 'mirar', 'comprar', 'motivo', 'ser', 'simple', 'precio', 'ser', 'dos', 'incluso', 'tres', 'vez', 'mayor', 'mismo', 'tienda', 'callejón', 'menos', 'poblado', 'vuelta', 'esquina', 'así', 'sugerir', 'ver', 'aquí', 'tipo', 'recuerdo', 'wanar', 'comprar', 'luego', 'tener', 'buscar', 'tienda', 'mercado', 'cercano', 'largo', 'vía', 'tren', 'típico', 'turismo', 'ciudad', 'sólo', 'haber', 'preguntar', 'residente', 'decir', 'haw', 'llegar', 'cerca', 'marcado', 'abrir', 'varios', 'día', 'semana', 'allá', 'avenida', 'cinco', 'mayo', 'csar', 'encontrar', 'mismo', 'setenta', 'menos']
Maravilloso paisaje. Sin embargo, es más frío aquí que en Puebla - asegúrate de llevar ropa cálida. Gran actividad para los niños!;['maravilloso', 'paisaje', 'embargo', 'ser', 'frío', 'aquí', 'puebla', 'asegúratar', 'llevar', 'ropa', 'cálido', 'gran', 'actividad', 'niño']
El mejor consejo que les puedo dar es que suban y bajen en teleférico pese a que fines de semana hay mucha fila porque la experiencia es inolvidable. La iglesia es muy bonita y la vista espectacular.;['mejor', 'consejo', 'poder', 'dar', 'ser', 'subir', 'bajar', 'teleférico', 'pese', 'fin', 'semana', 'haber', 'fila', 'experiencia', 'ser', 'inolvidable', 'iglesia', 'ser', 'bonito', 'vista', 'espectacular']
Increíblemente, qué puedo decir. . El lugar estaba lleno. El ambiente era genial. La banda en vivo fue un detalle bonito, pero cuando nos dieron la mojitos, honestamente puedo decir que he tenido mucho mejor. No estoy seguro de si es debido a la manera...en que se hacen los mojitos, una larga línea de fábrica. . O si. jajajaja eran conservador con el ron. Si no te gustan las muchedumbres o débiles de ron, evitarlo.Más;['increíblemente', 'poder', 'decir', 'lugar', 'lleno', 'ambiente', 'ser', 'genial', 'banda', 'vivo', 'ser', 'detalle', 'bonito', 'dar', 'mojito', 'honestamente', 'poder', 'decir', 'haber', 'tener', 'mejor', 'seguro', 'si', 'ser', 'debido', 'manera', 'hacer', 'mojito', 'largo', 'línea', 'fábrica', 'si', 'jajajajer', 'ser', 'conservador', 'ron', 'si', 'gustar', 'muchedumbre', 'débil', 'ron', 'evitar', 'má', 's']
El asenso es un poco cansado, pero una vez que llegas a la cima la vista se convierte en tu todo... se domina gran parte de la bahía y la ciudad de Cartagena desde ahí! Y aún conserva los cañones que se usaron para defender los tesoros de los corsarios.. sin duda una experiencia que no puedes dejar de vivir si vas a Cartagena de Indias. Nota: el recorrido lo puedes realizar tu solo tranquilamente ya que al entrar al mudo te dan un mapa con información, pero siempre están ahí los guías para quien quiera saber más datos curiosos sobre el lugar.;['asenso', 'ser', 'cansado', 'vez', 'llegar', 'cima', 'vista', 'convertir', 'dominar', 'gran', 'parte', 'bahía', 'ciudad', 'cartagena', 'ahí', 'aún', 'conservar', 'cañón', 'usar', 'defender', 'tesoro', 'corsario', 'duda', 'experiencia', 'poder', 'dejar', 'vivir', 'si', 'ir', 'cartagena', 'indias', 'nota', 'recorrido', 'poder', 'realizar', 'solo', 'tranquilamente', 'entrar', 'mudo', 'dar', 'mapa', 'información', 'siempre', 'ahí', 'guía', 'querer', 'saber', 'dato', 'curioso', 'lugar']
Fuimos en domingo por la mañana, así que si tienes planes de desayunar ahí en fin de semana te recomiendo que tengas paciencia porque quizá te toque esperar como a nosotros poco más de cuarenta minutos. El lugar es agradable y los platillos muy bien...Más;['ir', 'domingo', 'mañana', 'así', 'si', 'tener', 'plan', 'desayunar', 'ahí', 'fin', 'semana', 'recomer', 'tener', 'paciencia', 'quizá', 'tocar', 'esperar', 'cuarenta', 'minuto', 'lugar', 'ser', 'agradable', 'platillo', 'bien']
Siempre colocan un punto aún más alto en servicio y apoyo. Totalmente satisfecho, gracias a todo el equipo del hilton, a los capitanes alex y Fabián, a alexandra, a kathe, y a todo el equipo. Impaclable.;['siempre', 'colocar', 'punto', 'aún', 'alto', 'servicio', 'apoyo', 'totalmente', 'satisfecho', 'gracias', 'equipo', 'hilton', 'capitán', 'alex', 'fabián', 'alexandra', 'kathe', 'equipo', 'impaclable']
"Estuve en el hotel el miércoles debido a un imprevisto en mi viaje, supuestamente reserve con una ""promoción"" de la agencia Booking, pero al llegar al hotel era la misma  tarifa pública sin ahorro ni beneficios adicionales. La habitación es muy pequeña y al estar cerca del elevador es más ruidosa el baño es minúsculo. La atención del personal nada especial, en general el hotel no ofrece confort ni descanso mejor reserven directamente con el hotel así no pierden tiempo llenando sus datos con la tarjeta, nombre etc etc ";['hotel', 'miércoles', 'debido', 'imprevisto', 'viaje', 'supuestamente', 'reservar', 'promoción', 'agencia', 'booking', 'llegar', 'hotel', 'ser', 'mismo', 'tarifa', 'público', 'ahorro', 'beneficio', 'adicional', 'habitación', 'ser', 'pequeño', 'cerca', 'elevador', 'ser', 'ruidoso', 'baño', 'ser', 'minúsculo', 'atención', 'personal', 'especial', 'general', 'hotel', 'ofrecer', 'confort', 'descanso', 'mejor', 'reservar', 'directamente', 'hotel', 'así', 'perder', 'tiempo', 'llenar', 'dato', 'tarjeta', 'nombre']
Es un hotel histórico y vale la pena. Las habitaciones son limpios y tiene Wifi gratis 24 horas (tiene que solicitar en Business Lounge, pero es una condición excepcional en Cuba )  Y NO debe faltar el tour del hotel que organizan todos los días a las 10:30.;['ser', 'hotel', 'histórico', 'valer', 'pena', 'habitación', 'ser', 'limpio', 'tener', 'wifi', 'gratis', 'veinticuatro', 'hora', 'tener', 'solicitar', 'business', 'lounge', 'ser', 'condición', 'excepcional', 'cuba', 'deber', 'faltar', 'tour', 'hotel', 'organizar', 'día', 'diez', 'treinta']
Girar y te vender otro pedazo de kitsch. Muchos vendedores que distrae de la belleza que he experimentado hace 30 años cuando visite el sitio. Ya no puedes escalar o toque cualquier templo o pirámide. Un paseo por los campos y ver derechas rápidamente de la distracción. Un tesoro perdido para la comercialización.;['girar', 'vender', 'pedazo', 'kitsch', 'vendedor', 'distraer', 'belleza', 'haber', 'experimentar', 'hacer', 'treinta', 'año', 'visitar', 'sitio', 'poder', 'escalar', 'tocar', 'cualquiera', 'templo', 'pirámide', 'paseo', 'campo', 'ver', 'derecha', 'rápidamente', 'distracción', 'tesoro', 'perdido', 'comercialización']
Es uno de los mejores lugares para ver toda la ciudad de Bogotá. Una vez que llegas a la cima, todo se siente relajado. Eso sí, corre mucho viento y debes esperar un poco en la cola o fila para el funicular o teleférico. Otras personas suben a pie.;['ser', 'mejor', 'lugar', 'ver', 'ciudad', 'bogotá', 'vez', 'llegar', 'cima', 'sentir', 'relajado', 'correr', 'viento', 'deber', 'esperar', 'cola', 'fila', 'funicular', 'teleférico', 'persona', 'subir', 'pie']
El sabor de la comida no es muy bueno, además al ofrecer sus paquetes no incluyen servicio a la mesa de totopos y salsas, según palabras del mesero el paquete no incluye eso!! Además un mesero sólo se la pasaba dando vueltas alrededor de las...Más;['sabor', 'comida', 'ser', 'buen', 'además', 'ofrecer', 'paquete', 'incluir', 'servicio', 'mesa', 'totopo', 'salsa', 'según', 'palabra', 'mesero', 'paquete', 'incluir', 'además', 'mesero', 'sólo', 'pasar', 'dar', 'vuelta', 'alrededor']
Excelente lugar para ir a comer en Cuba, es la parada obligada para todos los que tengan unos días libres en la habana. La comida es regular pero los tragos son increíbles. Muy recomendados los mojitos y los daiquiris;['excelente', 'lugar', 'ir', 'comer', 'cuba', 'ser', 'parada', 'obligado', 'tener', 'día', 'libre', 'habana', 'comida', 'ser', 'regular', 'trago', 'ser', 'increíble', 'recomendado', 'mojito', 'daiquiris']
